model,phenotype,test_case,tier,prompt_variant,precision,recall,f1,expected_count,actual_count
copilot:claude-sonnet-4.6,appendicitis,phekb-appendicitis-procedures,1,naive,1.0,1.0,1.0,43,43
copilot:claude-sonnet-4.6,appendicitis,phekb-appendicitis-procedures,2,broad,1.0,1.0,1.0,43,43
copilot:claude-sonnet-4.6,appendicitis,phekb-appendicitis-procedures,2,expert,1.0,1.0,1.0,43,43
copilot:claude-sonnet-4.6,appendicitis,phekb-appendicitis-procedures,2,naive,0.0785,1.0,0.1455,43,548
copilot:claude-sonnet-4.6,appendicitis,phekb-appendicitis-procedures,3,broad,1.0,1.0,1.0,43,43
copilot:claude-sonnet-4.6,appendicitis,phekb-appendicitis-procedures,3,expert,1.0,1.0,1.0,43,43
copilot:claude-sonnet-4.6,appendicitis,phekb-appendicitis-procedures,3,naive,1.0,1.0,1.0,43,43
copilot:claude-sonnet-4.6,asthma,phekb-asthma,1,broad,0.0,0.0,0.0,0,0
copilot:claude-sonnet-4.6,asthma,phekb-asthma,1,expert,0.0,0.0,0.0,0,96
copilot:claude-sonnet-4.6,asthma,phekb-asthma,1,naive,0.0,0.0,0.0,0,391
copilot:claude-sonnet-4.6,asthma,phekb-asthma,2,broad,0.0,0.0,0.0,0,391
copilot:claude-sonnet-4.6,asthma,phekb-asthma,2,expert,0.0,0.0,0.0,0,391
copilot:claude-sonnet-4.6,asthma,phekb-asthma,2,naive,0.0,0.0,0.0,0,391
copilot:claude-sonnet-4.6,asthma,phekb-asthma,3,broad,0.0,0.0,0.0,0,391
copilot:claude-sonnet-4.6,asthma,phekb-asthma,3,expert,0.0,0.0,0.0,0,391
copilot:claude-sonnet-4.6,asthma,phekb-asthma,3,naive,0.0,0.0,0.0,0,391
copilot:claude-sonnet-4.6,asthma,phekb-asthma-comprehensive,1,broad,1.0,0.7083,0.8293,552,391
copilot:claude-sonnet-4.6,asthma,phekb-asthma-comprehensive,1,expert,1.0,0.5,0.6667,552,276
copilot:claude-sonnet-4.6,asthma,phekb-asthma-comprehensive,1,naive,1.0,0.2989,0.4603,552,165
copilot:claude-sonnet-4.6,asthma,phekb-asthma-comprehensive,2,broad,1.0,0.7627,0.8654,552,421
copilot:claude-sonnet-4.6,asthma,phekb-asthma-comprehensive,2,expert,1.0,1.0,1.0,552,552
copilot:claude-sonnet-4.6,asthma,phekb-asthma-comprehensive,2,naive,1.0,1.0,1.0,552,552
copilot:claude-sonnet-4.6,asthma,phekb-asthma-comprehensive,3,broad,1.0,0.8822,0.9374,552,487
copilot:claude-sonnet-4.6,asthma,phekb-asthma-comprehensive,3,expert,1.0,0.9221,0.9595,552,509
copilot:claude-sonnet-4.6,asthma,phekb-asthma-comprehensive,3,naive,1.0,0.9457,0.9721,552,522
copilot:claude-sonnet-4.6,asthma,phekb-asthma-dx,1,broad,1.0,0.422,0.5935,391,165
copilot:claude-sonnet-4.6,asthma,phekb-asthma-dx,1,expert,1.0,0.422,0.5935,391,165
copilot:claude-sonnet-4.6,asthma,phekb-asthma-dx,1,naive,1.0,0.422,0.5935,391,165
copilot:claude-sonnet-4.6,asthma,phekb-asthma-dx,2,broad,1.0,1.0,1.0,391,391
copilot:claude-sonnet-4.6,asthma,phekb-asthma-dx,2,expert,1.0,1.0,1.0,391,391
copilot:claude-sonnet-4.6,asthma,phekb-asthma-dx,2,naive,1.0,1.0,1.0,391,391
copilot:claude-sonnet-4.6,asthma,phekb-asthma-dx,3,broad,1.0,1.0,1.0,391,391
copilot:claude-sonnet-4.6,asthma,phekb-asthma-dx,3,expert,1.0,1.0,1.0,391,391
copilot:claude-sonnet-4.6,asthma,phekb-asthma-dx,3,naive,1.0,1.0,1.0,391,391
copilot:claude-sonnet-4.6,asthma,phekb-asthma-meds,1,broad,0.0,0.0,0.0,552,0
copilot:claude-sonnet-4.6,asthma,phekb-asthma-meds,1,expert,0.0,0.0,0.0,552,0
copilot:claude-sonnet-4.6,asthma,phekb-asthma-meds,1,naive,0.0,0.0,0.0,552,0
copilot:claude-sonnet-4.6,asthma,phekb-asthma-meds,2,broad,1.0,0.8043,0.8916,552,444
copilot:claude-sonnet-4.6,asthma,phekb-asthma-meds,2,expert,1.0,0.8043,0.8916,552,444
copilot:claude-sonnet-4.6,asthma,phekb-asthma-meds,2,naive,1.0,0.8043,0.8916,552,444
copilot:claude-sonnet-4.6,asthma,phekb-asthma-meds,3,broad,1.0,1.0,1.0,552,552
copilot:claude-sonnet-4.6,asthma,phekb-asthma-meds,3,expert,1.0,0.8043,0.8916,552,444
copilot:claude-sonnet-4.6,asthma,phekb-asthma-meds,3,naive,1.0,1.0,1.0,552,552
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids,1,broad,0.0,0.0,0.0,0,0
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids,1,expert,0.0,0.0,0.0,0,892
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids,1,naive,0.0,0.0,0.0,0,605
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids,2,broad,0.0,0.0,0.0,0,605
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids,2,expert,0.0,0.0,0.0,0,605
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids,2,naive,0.0,0.0,0.0,0,605
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids,3,broad,0.0,0.0,0.0,0,605
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids,3,expert,0.0,0.0,0.0,0,605
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids,3,naive,0.0,0.0,0.0,0,605
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-dx,1,broad,0.6783,0.4144,0.5145,1460,892
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-dx,1,expert,1.0,0.4144,0.586,1460,605
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-dx,1,naive,0.0,0.0,0.0,1460,0
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-dx,2,broad,1.0,0.4144,0.586,1460,605
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-dx,2,expert,1.0,0.4267,0.5982,1460,623
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-dx,2,naive,1.0,0.1507,0.2619,1460,220
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-dx,3,broad,0.6667,1.0,0.8,1460,2190
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-dx,3,expert,1.0,0.4144,0.586,1460,605
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-dx,3,naive,1.0,0.1507,0.2619,1460,220
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-meds,1,broad,1.0,0.7491,0.8566,1694,1269
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-meds,1,expert,1.0,1.0,1.0,1694,1694
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-meds,1,naive,1.0,0.7491,0.8566,1694,1269
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-meds,2,broad,1.0,0.8619,0.9258,1694,1460
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-meds,2,expert,1.0,1.0,1.0,1694,1694
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-meds,2,naive,1.0,1.0,1.0,1694,1694
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-meds,3,broad,1.0,0.8619,0.9258,1694,1460
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-meds,3,expert,0.0,0.0,0.0,1694,0
copilot:claude-sonnet-4.6,asthma-response-inhaled-steroids,phekb-asthma-response-inhaled-steroids-meds,3,naive,1.0,1.0,1.0,1694,1694
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-algorithm,1,broad,1.0,1.0,1.0,1770,1770
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-algorithm,1,expert,1.0,1.0,1.0,1770,1770
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-algorithm,1,naive,1.0,1.0,1.0,1770,1770
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-algorithm,2,broad,1.0,1.0,1.0,1770,1770
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-algorithm,2,expert,,,,,
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-algorithm,2,naive,,,,,
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-algorithm,3,broad,1.0,1.0,1.0,1770,1770
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-algorithm,3,expert,0.4286,1.0,0.6,1770,4130
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-algorithm,3,naive,1.0,1.0,1.0,1770,1770
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-comprehensive,1,broad,1.0,0.5116,0.6769,3460,1770
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-comprehensive,1,expert,1.0,0.7159,0.8344,3460,2477
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-comprehensive,1,naive,1.0,0.5116,0.6769,3460,1770
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-comprehensive,2,broad,1.0,0.5116,0.6769,3460,1770
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-comprehensive,2,expert,1.0,1.0,1.0,3460,3460
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-comprehensive,2,naive,1.0,0.9263,0.9617,3460,3205
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-comprehensive,3,broad,1.0,0.9263,0.9617,3460,3205
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-comprehensive,3,expert,1.0,1.0,1.0,3460,3460
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-comprehensive,3,naive,1.0,0.5116,0.6769,3460,1770
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-dx,1,broad,1.0,1.0,1.0,2477,2477
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-dx,1,expert,1.0,0.7146,0.8335,2477,1770
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-dx,1,naive,1.0,1.0,1.0,2477,2477
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-dx,2,broad,1.0,1.0,1.0,2477,2477
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-dx,2,expert,1.0,0.7146,0.8335,2477,1770
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-dx,2,naive,1.0,1.0,1.0,2477,2477
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-dx,3,broad,1.0,1.0,1.0,2477,2477
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-dx,3,expert,1.0,0.7146,0.8335,2477,1770
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-dx,3,naive,1.0,1.0,1.0,2477,2477
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-meds,1,broad,0.0,0.0,0.0,3460,0
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-meds,1,expert,0.0,0.0,0.0,3460,0
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-meds,1,naive,0.0,0.0,0.0,3460,0
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-meds,2,broad,1.0,0.8329,0.9089,3460,2882
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-meds,2,expert,1.0,0.8329,0.9089,3460,2882
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-meds,2,naive,1.0,0.8329,0.9089,3460,2882
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-meds,3,broad,1.0,0.8329,0.9089,3460,2882
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-meds,3,expert,1.0,1.0,1.0,3460,3460
copilot:claude-sonnet-4.6,atopic-dermatitis,phekb-atopic-dermatitis-meds,3,naive,1.0,1.0,1.0,3460,3460
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-comprehensive,1,broad,1.0,0.341,0.5085,2012,686
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-comprehensive,1,expert,0.9259,1.0,0.9615,2012,2173
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-comprehensive,1,naive,1.0,0.341,0.5085,2012,686
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-comprehensive,2,broad,1.0,0.9578,0.9784,2012,1927
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-comprehensive,2,expert,1.0,1.0,1.0,2012,2012
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-comprehensive,2,naive,1.0,0.9076,0.9515,2012,1826
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-comprehensive,3,broad,1.0,0.8663,0.9284,2012,1743
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-comprehensive,3,expert,1.0,1.0,1.0,2012,2012
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-comprehensive,3,naive,1.0,0.9578,0.9784,2012,1927
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-demonstration-project,1,broad,0.0,0.0,0.0,0,686
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-demonstration-project,1,expert,0.0,0.0,0.0,0,686
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-demonstration-project,1,naive,0.0,0.0,0.0,0,686
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-demonstration-project,2,broad,0.0,0.0,0.0,0,1417
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-demonstration-project,2,expert,0.0,0.0,0.0,0,1417
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-demonstration-project,2,naive,0.0,0.0,0.0,0,1417
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-demonstration-project,3,broad,0.0,0.0,0.0,0,1417
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-demonstration-project,3,expert,0.0,0.0,0.0,0,1417
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-demonstration-project,3,naive,0.0,0.0,0.0,0,1417
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-dx,1,broad,1.0,0.4841,0.6524,1417,686
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-dx,1,expert,1.0,0.4841,0.6524,1417,686
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-dx,1,naive,1.0,0.4841,0.6524,1417,686
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-dx,2,broad,1.0,1.0,1.0,1417,1417
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-dx,2,expert,1.0,1.0,1.0,1417,1417
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-dx,2,naive,1.0,1.0,1.0,1417,1417
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-dx,3,broad,1.0,1.0,1.0,1417,1417
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-dx,3,expert,1.0,1.0,1.0,1417,1417
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-dx,3,naive,1.0,1.0,1.0,1417,1417
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-meds,1,broad,0.0,0.0,0.0,2012,0
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-meds,1,expert,1.0,0.3176,0.4821,2012,639
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-meds,1,naive,0.0,0.0,0.0,2012,0
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-meds,2,broad,1.0,0.3176,0.4821,2012,639
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-meds,2,expert,1.0,0.3176,0.4821,2012,639
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-meds,2,naive,1.0,1.0,1.0,2012,2012
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-meds,3,broad,1.0,1.0,1.0,2012,2012
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-meds,3,expert,1.0,0.3176,0.4821,2012,639
copilot:claude-sonnet-4.6,atrial-fibrillation,phekb-atrial-fibrillation-meds,3,naive,1.0,1.0,1.0,2012,2012
copilot:claude-sonnet-4.6,autism,phekb-autism,1,broad,1.0,0.194,0.3249,397,77
copilot:claude-sonnet-4.6,autism,phekb-autism,1,expert,1.0,0.063,0.1185,397,25
copilot:claude-sonnet-4.6,autism,phekb-autism,1,naive,1.0,0.194,0.3249,397,77
copilot:claude-sonnet-4.6,autism,phekb-autism,2,broad,1.0,0.194,0.3249,397,77
copilot:claude-sonnet-4.6,autism,phekb-autism,2,expert,1.0,0.194,0.3249,397,77
copilot:claude-sonnet-4.6,autism,phekb-autism,2,naive,1.0,0.194,0.3249,397,77
copilot:claude-sonnet-4.6,autism,phekb-autism,3,broad,1.0,0.194,0.3249,397,77
copilot:claude-sonnet-4.6,autism,phekb-autism,3,expert,1.0,0.194,0.3249,397,77
copilot:claude-sonnet-4.6,autism,phekb-autism,3,naive,1.0,0.194,0.3249,397,77
copilot:claude-sonnet-4.6,autism,phekb-autism-comprehensive,1,broad,0.9374,1.0,0.9677,569,607
copilot:claude-sonnet-4.6,autism,phekb-autism-comprehensive,1,expert,0.0,0.0,0.0,569,0
copilot:claude-sonnet-4.6,autism,phekb-autism-comprehensive,1,naive,1.0,0.6977,0.8219,569,397
copilot:claude-sonnet-4.6,autism,phekb-autism-comprehensive,2,broad,1.0,1.0,1.0,569,569
copilot:claude-sonnet-4.6,autism,phekb-autism-comprehensive,2,expert,1.0,1.0,1.0,569,569
copilot:claude-sonnet-4.6,autism,phekb-autism-comprehensive,2,naive,1.0,1.0,1.0,569,569
copilot:claude-sonnet-4.6,autism,phekb-autism-comprehensive,3,broad,1.0,1.0,1.0,569,569
copilot:claude-sonnet-4.6,autism,phekb-autism-comprehensive,3,expert,1.0,1.0,1.0,569,569
copilot:claude-sonnet-4.6,autism,phekb-autism-comprehensive,3,naive,1.0,1.0,1.0,569,569
copilot:claude-sonnet-4.6,autism,phekb-autism-dx,1,broad,1.0,0.335,0.5019,397,133
copilot:claude-sonnet-4.6,autism,phekb-autism-dx,1,expert,1.0,0.335,0.5019,397,133
copilot:claude-sonnet-4.6,autism,phekb-autism-dx,1,naive,1.0,0.335,0.5019,397,133
copilot:claude-sonnet-4.6,autism,phekb-autism-dx,2,broad,1.0,1.0,1.0,397,397
copilot:claude-sonnet-4.6,autism,phekb-autism-dx,2,expert,1.0,1.0,1.0,397,397
copilot:claude-sonnet-4.6,autism,phekb-autism-dx,2,naive,1.0,1.0,1.0,397,397
copilot:claude-sonnet-4.6,autism,phekb-autism-dx,3,broad,1.0,1.0,1.0,397,397
copilot:claude-sonnet-4.6,autism,phekb-autism-dx,3,expert,1.0,1.0,1.0,397,397
copilot:claude-sonnet-4.6,autism,phekb-autism-dx,3,naive,1.0,1.0,1.0,397,397
copilot:claude-sonnet-4.6,autism,phekb-autism-meds,1,broad,0.0,0.0,0.0,569,0
copilot:claude-sonnet-4.6,autism,phekb-autism-meds,1,expert,0.0,0.0,0.0,569,0
copilot:claude-sonnet-4.6,autism,phekb-autism-meds,1,naive,0.0,0.0,0.0,569,0
copilot:claude-sonnet-4.6,autism,phekb-autism-meds,2,broad,1.0,1.0,1.0,569,569
copilot:claude-sonnet-4.6,autism,phekb-autism-meds,2,expert,1.0,0.4903,0.658,569,279
copilot:claude-sonnet-4.6,autism,phekb-autism-meds,2,naive,1.0,1.0,1.0,569,569
copilot:claude-sonnet-4.6,autism,phekb-autism-meds,3,broad,1.0,1.0,1.0,569,569
copilot:claude-sonnet-4.6,autism,phekb-autism-meds,3,expert,1.0,1.0,1.0,569,569
copilot:claude-sonnet-4.6,autism,phekb-autism-meds,3,naive,1.0,0.4903,0.658,569,279
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-dx,1,broad,0.0,0.0,0.0,948,0
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-dx,1,expert,1.0,1.0,1.0,948,948
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-dx,1,naive,0.0,0.0,0.0,948,0
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-dx,2,broad,1.0,0.2658,0.42,948,252
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-dx,2,expert,1.0,1.0,1.0,948,948
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-dx,2,naive,1.0,0.193,0.3236,948,183
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-dx,3,broad,1.0,1.0,1.0,948,948
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-dx,3,expert,1.0,0.2658,0.42,948,252
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-dx,3,naive,0.0,0.0,0.0,948,0
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-phenotype,1,broad,0.0,0.0,0.0,0,0
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-phenotype,1,expert,0.0,0.0,0.0,0,0
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-phenotype,1,naive,0.0,0.0,0.0,0,0
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-phenotype,2,broad,0.0,0.0,0.0,0,252
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-phenotype,2,expert,0.0,0.0,0.0,0,183
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-phenotype,2,naive,,,,,
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-phenotype,3,broad,0.0,0.0,0.0,0,0
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-phenotype,3,expert,0.0,0.0,0.0,0,435
copilot:claude-sonnet-4.6,autoimmune-disease,phekb-autoimmune-disease-phenotype,3,naive,0.0,0.0,0.0,0,0
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-comprehensive,1,broad,1.0,0.8442,0.9155,3011,2542
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-comprehensive,1,expert,1.0,1.0,1.0,3011,3011
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-comprehensive,1,naive,1.0,0.8442,0.9155,3011,2542
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-comprehensive,2,broad,0.9392,1.0,0.9686,3011,3206
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-comprehensive,2,expert,1.0,1.0,1.0,3011,3011
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-comprehensive,2,naive,0.9288,0.8442,0.8845,3011,2737
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-comprehensive,3,broad,1.0,1.0,1.0,3011,3011
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-comprehensive,3,expert,1.0,1.0,1.0,3011,3011
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-comprehensive,3,naive,0.9288,0.8442,0.8845,3011,2737
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-dx,1,broad,1.0,1.0,1.0,2542,2542
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-dx,1,expert,1.0,1.0,1.0,2542,2542
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-dx,1,naive,1.0,1.0,1.0,2542,2542
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-dx,2,broad,1.0,1.0,1.0,2542,2542
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-dx,2,expert,1.0,1.0,1.0,2542,2542
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-dx,2,naive,1.0,1.0,1.0,2542,2542
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-dx,3,broad,1.0,1.0,1.0,2542,2542
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-dx,3,expert,1.0,1.0,1.0,2542,2542
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-dx,3,naive,1.0,1.0,1.0,2542,2542
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-meds,1,broad,,,,,
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-meds,1,expert,,,,,
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-meds,1,naive,,,,,
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-meds,2,broad,,,,,
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-meds,2,expert,,,,,
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-meds,2,naive,,,,,
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-meds,3,broad,,,,,
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-meds,3,expert,,,,,
copilot:claude-sonnet-4.6,bipolar-disorder,phekb-bipolar-disorder-meds,3,naive,,,,,
copilot:claude-sonnet-4.6,bladder-cancer,phekb-bladder-cancer-dx,1,broad,0.0,0.0,0.0,149,0
copilot:claude-sonnet-4.6,bladder-cancer,phekb-bladder-cancer-dx,1,expert,1.0,1.0,1.0,149,149
copilot:claude-sonnet-4.6,bladder-cancer,phekb-bladder-cancer-dx,1,naive,0.0,0.0,0.0,149,0
